global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
955.2712340120288	n/a	n/a	912543.1305308642	1014.511323467054	n/a	n/a	1029233.2254428735	922.5497950924536	n/a	851098.1244251281	n/a	915.5746786501912	693.9093591707889	n/a	n/a	n/a	n/a	0.0726307227	-0.1031451494	0.1024859207	-0.0681710003	0.0723660742	-0.0324798739	-0.0891281965	0.0757180057	-0.0743503774	0.2493344627	-0.0031775021	0.1387579755	-0.0539426072	-0.1030362377	0.0265537413	-0.1178608745	0.0127564716	-0.0832987151	0.1485810564	-0.0995364157	0.0095348001	-0.0872894145	0.0728331427	-0.06225032	0.0915076659	-0.2003274587	0.1095660018	-0.0638269524	0.0056289028	-0.1425676767	0.0413010468	-0.0932728438	0.0618773504	-0.0216434418	0.0959322229	-0.065535497	0.0768995183	-0.0423893502	-0.0791493614	0.0372862581	-0.1556981859	0.1242144097	-0.0070014233	0.0425627448	-0.1540733836	0.1344844125	-0.0014239968	0.0008068602	-0.0806440244	0.0246050572	-0.0680961696	0.0902487444	-0.2297320376	-0.0350634208	0.0335418791	-0.0248830434	0.0576147399	-0.0111843064	-0.0620288127	-0.0439530117	0.1288601037	-0.0114764193	0.0658608237	0.0352204178	-0.0400363819	0.1246924642	-0.040423075	0.0041964543	-0.0879588348	0.1527646407	-0.0909661587	0.0562070531	-0.0938409845	0.0840012675	-0.0233525442	0.031679726	-0.0837545422	0.0158080122	-0.007362792	0.1069670288	-0.0586590234	0.0986038744	0.1290883846	0.1290552057	0.1289999139	-0.0359705710173017	n/a	0.0012938819793107	n/a	-0.0498602076789467	n/a	n/a	0.0024860403097876	0.1659381480349822	n/a	n/a	0.0275354689732796	-0.0007493188121752	n/a	5.614786822796527e-07	n/a	0.0008801545485208	n/a	7.746720292818533e-07	n/a	-0.0004121706149278	n/a	1.6988461580996077e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.3310919599592	-2.940142052069632	8.644435286348227	906934.5087136482	1003.5673497250206	-10.94397374203345	119.77056126631764	1007147.4254341016	921.364082436374	-1.185712656079545	848911.7724038215	1.4059145027872093	915.064368732492	694.1436168635003	0.989546	16.948849	0.0775754950009742	0.0322467847925197	0.0485338028	-0.1349311877	0.0519215527	0.0320215646	-0.0369381628	-0.0128319901	-0.0608862262	-0.0157702901	-0.0143724299	0.0744889333	0.099399423	0.1821227064	0.0371345642	-0.1053060578	0.0781533342	-0.0656069705	0.0048155059	-0.1141172943	0.1471741866	-0.0966600626	-0.0909638287	-0.030669949	0.0427389789	0.0772551709	0.1343073076	-0.0578567576	-0.1173364941	-0.1337907245	-0.0866076784	0.0571914469	-0.0866032938	0.0223516155	-0.1099074954	0.0695055201	-0.1023282768	-0.1074332637	-9.69058e-05	-0.1113402673	-0.067171034	0.0569456792	-0.1248316919	0.1042566703	-0.0224770016	0.1245557511	-0.1053541215	0.049013743	0.1068123865	-0.0272411401	-0.0357844212	0.1104253898	-0.0501840154	0.1369638434	0.0232020566	0.0561245422	-0.0284052936	0.1689840517	0.0852164823	0.0590017824	-0.0484695877	-0.0625829669	0.0810636279	0.0270791936	-0.0078950166	0.0096779878	-0.0045630233	0.1768100658	0.0006745765	0.0229520549	-0.0978905906	0.0291027313	-0.066005288	0.0411314059	-0.0244464669	0.0885042365	-0.0725876591	-0.0425380706	-0.1482461181	0.0481747564	0.0677681784	0.1627193178	-0.0442521866	0.0933355823	0.1289999139	0.1287014744	0.1282045865	-0.0537976593775368	-0.017827088360235	0.0028941881545014	0.0003178050794036	-0.0417590642443883	0.0081011434345584	6.562852494728868e-05	0.0017438194465669	0.1552324144412438	-0.0107057335937383	0.00011461273178	0.024097102493258	-0.0006479998364912	0.000101318975684	4.199037880926219e-07	1.0265534833654993e-08	0.0005749998101021	-0.0003051547384187	3.306247816174511e-07	9.311941437938528e-08	1.862632183464259e-07	0.0004123568781461	3.4693986508768334e-14	1.7003819495443584e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
952.5563488729202	0.2252569129610719	0.0507406768367519	907363.5977781086	1003.0470648514596	-0.5202848735609678	0.2706963496563522	1006103.4143071282	922.587702366636	1.2236199302619752	851168.0685581486	1.4972457337343212	916.2574280709056	681.9747940705201	0.975297	16.704802	0.1275027203393187	0.0780950968273749	0.0561904619	9.49e-07	-0.0675674673	0.0758208627	-0.119424913	0.0057875009	-0.0398591781	-0.0716754934	0.0753828969	-0.0405234644	0.0303777417	0.1297760646	-0.021196532	-0.0542176386	0.0228850528	-0.0095153031	-0.0561804796	-0.0994777705	-0.0226687342	-0.105505976	-0.04415918	0.0853850096	0.0512501967	0.1264505693	-0.0203495427	0.0162929134	0.0333720378	0.0884063832	0.1423988633	-0.0072620225	-0.0163874333	-0.0807067683	-0.0894797826	-0.0192432394	-0.0357483007	-0.1130537866	0.1285932614	-0.0752951699	-0.0473530224	0.0049918366	-0.0513025405	-0.0474210461	-0.0388651422	0.0436872193	-0.1164541543	-0.1104049552	0.1375226085	-0.0623370104	0.0175578692	-0.0073929728	0.0841510544	0.1550710054	0.0290492554	-0.104051412	0.1731290076	-0.01754362	-0.0825831204	0.0654691381	-0.0194717517	-0.0480552309	0.0905786411	0.0023751237	0.0084499381	-0.0411167452	0.0273017468	0.032732335	0.0486789074	0.0770764771	-0.1555241205	-0.0530317288	0.0375472019	0.0259846881	0.041747783	0.0736851232	0.0668203045	-0.076187662	-0.1188461348	0.0825897792	-0.0324078962	0.0514809862	-0.042228332	0.164141965	0.1288230331	0.1279949812	0.1266188352	-0.0423456866819407	0.0114519726955961	0.001793157180565	0.0001311476786206	-0.0944224178470847	-0.0526633536026964	0.0027734288126826	0.0089155929920894	0.1083997775234451	-0.0468326369177987	0.0021932958806743	0.0117505117671323	-0.0003170000399819	0.0003309997965093	1.004890253485262e-07	1.09560865289198e-07	0.0005749995329347	-2.7716739992543477e-10	3.306244628751232e-07	7.682176758142594e-20	9.119443049627617e-08	-9.506878785014972e-08	8.316424153540145e-15	9.038074423296776e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.4939282517586	2.937579378838336	8.629372606976226	912968.6469259768	1002.2428125883404	-0.8042522631192242	0.6468217027323938	1004490.6553849872	922.0103289786038	-0.5773733880322425	850103.0467432331	0.3333600292078304	914.8980286452944	696.6602611791308	0.95483	16.354244	0.0971971050140434	0.0616666979966745	0.0436354403	0.1240350058	0.006287581	0.0199217119	-0.0925890044	0.0860490874	-0.1030173601	-0.0160222244	0.0165992546	-0.1655613709	-0.1027465141	0.0182546552	-0.0294910836	-0.1267022685	0.0513121898	0.0624850152	-0.0532954843	-0.0931136216	-0.0744803087	-0.1704497454	-0.006449723	0.0793712837	-0.0866052848	0.0747671662	0.0688712391	0.0378244947	-0.0585711729	0.1263700643	0.1266410293	0.1563304635	-0.0854304252	-0.0744919481	-0.0136197712	-0.0427156707	-0.0970820614	-0.1372656768	0.0198858777	0.078429952	-0.1074654941	0.0792254993	0.0916857857	-0.1102349237	-0.0789726767	-0.0066903648	-0.1658165656	-0.069671423	0.1369609149	-0.1617111317	0.0346454359	0.0856980444	0.0629974824	-0.0340633093	0.0774997343	-0.0504593139	-0.0335492925	0.070535	-0.1010116665	0.0278142247	-0.0317212045	-0.0598579239	0.1066713538	0.0214749636	-0.0093206687	-0.0138207475	-0.0915716663	-0.056593157	-0.0254917282	0.0887860122	-0.0187244324	-0.0916376704	0.0621159464	0.1046244719	-0.0045230873	0.0260353017	0.0406983136	-0.0472673384	-0.1073785272	0.0305892829	-0.0499023034	0.1355357863	-0.0858531147	0.0607175589	0.1285578634	0.1269376627	0.1242524367	-0.0501091576974488	-0.0077634710155081	0.0025109276851477	6.027148220863441e-05	-0.0389815989408361	0.0554408189062486	0.0030736844009954	0.0015195650559841	0.115845708825077	0.0074459313016319	5.544189294862176e-05	0.0134202282531845	-0.0004228775670681	-0.0001058775270861	1.788254367294354e-07	1.121005074188901e-08	0.0005750899929364	9.046000169993328e-08	3.3072849997558857e-07	8.183011907551931e-15	-0.0004248784942947	-0.0004249696887251	1.8052173491413145e-07	1.8059923633519026e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
956.627088641405	1.1331603896463776	1.2840524686635302	915135.3867225304	999.9539992081492	-2.2888133801911863	5.238666689342204	999908.0005323712	923.3276136195642	1.3172846409604515	852533.8820723993	1.7352388253103062	916.5712462455006	703.7122582337566	0.888459	15.217446	0.1019341104458008	0.0630532665561061	0.0669706901	0.1481831049	0.0492251956	-0.0733292418	-0.1137928504	0.1149297401	-0.1599437272	-0.0029578558	0.0412795906	-0.2229838605	-0.0720453822	-0.1592843474	0.0353471627	-0.142115249	0.0001875033	0.1451832937	0.0071684112	-0.0055842595	-0.1031350116	-0.0870316503	-0.1160562544	0.1156788528	0.0076916217	-0.0210771836	0.0492822351	0.0295323553	-0.0166546196	-0.1273757694	0.1866416348	-0.0129028168	-0.090616182	-0.0850666103	0.1068403484	0.0709668532	-0.0735254121	-0.0440283182	-0.0388696346	0.0299753046	-0.1384573248	0.0697969179	0.1837203583	-0.0724251003	-0.0432548673	-0.0312116495	0.0207003935	0.0559285985	0.1700209386	-0.090479921	-0.0112963816	0.0621311824	0.0608991621	-0.0402893123	-0.0147646578	0.094362434	-0.0422803765	0.1845721092	-0.1829164819	0.0199795297	-0.0791246139	-0.0469498487	0.1039452765	0.1452955352	-0.1534622482	-0.0349915601	-0.0112182287	-0.0534936304	-0.0206308743	0.0989656546	-0.0371389142	0.0273305456	0.0341407024	0.1308224804	0.0008060864	-0.0217155181	-0.0108365654	-0.03735805	-0.0475248634	-0.0695846466	0.0082568183	0.0189912461	0.0086638066	-0.031235948	0.1282045865	0.1255324169	0.1211199807	-0.0305456316360732	0.0195635260613756	0.0009330356120466	0.0003827315519541	-0.0180412333282191	0.020940365612617	0.00043849891199	0.0003254861000032	0.1706726312028053	0.0548269223777282	0.0030059914174134	0.0291291470416887	-0.0004229155171152	-3.795004710000416e-08	1.7885753461681704e-07	1.4402060748925338e-15	0.0005750618863995	-2.810653689996889e-08	3.306961731893515e-07	7.899774165093129e-16	-0.0002928786229971	0.0001319998712976	8.577788780867743e-08	1.7423966022582974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.1148874091978	1.4877987677928104	2.213545173445805	917984.1374751396	999.1333768744216	-0.820622333727556	0.6734210146124603	998267.5047844852	923.6806465604246	0.3530329408604302	853185.9368302841	0.124632257332564	915.9161773941488	710.3136735149633	0.8976539999999998	15.374934	0.161584323121234	0.114064741975499	0.0108891093	0.1791141872	0.0712880163	-0.0521993216	-0.0183925234	0.0325484527	-0.1189475714	0.0819188983	-0.0753723942	-0.2084345191	-0.0798721519	-0.0922010658	0.0165019317	-0.0955163411	-0.0143720383	0.1865265551	0.0734237289	-0.091066282	-0.0477087169	-0.1255616261	-0.0199659176	-0.0165364265	-0.0587093059	-0.0347646855	0.076131291	-0.1271067466	-0.0121514578	-0.089064608	0.0308184257	-0.01585048	0.0078281849	-0.0208478318	-0.0400873891	-0.0649033377	0.0417975309	0.0218967394	-0.0390908829	0.1130123523	-0.0935892852	0.0533451787	0.2044992172	0.001080549	-0.0975379512	-0.0167309963	-0.0445932005	0.1055802972	0.1116680774	-0.0851105473	-0.04998985	0.0809795683	-0.0537579434	-0.022492684	-0.0890099116	0.0069304369	-0.0982253626	0.0071796977	-0.038990644	-0.0163468541	-0.0093325291	-0.0593705919	0.1172654881	0.0265717645	-0.0663949755	-0.1361384025	0.0156721089	-0.1281711488	0.0634966	0.0696425898	-0.0092189928	0.1122503737	0.0087398788	0.1110836174	-0.0060194556	0.0456499874	-0.0349959427	-0.006282675	-0.0556638114	-0.1206016255	0.0164697108	0.0434580871	-0.0151796925	-0.0915665655	0.1277634447	0.1237830955	0.1172407796	-0.0233099235147449	0.0072357081213283	0.0005433525342632	5.235547201705634e-05	-0.0614189559643705	-0.0433777226361513	0.0018816268210988	0.0037722881517532	0.0656046175276259	-0.1050680136751793	0.0110392874976476	0.004303965840946	-0.0004228821016361	3.34154790999951e-08	1.788292718841648e-07	1.1165942434822094e-15	0.0005750868004905	2.491409099999401e-08	3.3072482809840016e-07	6.207119303559826e-16	-0.0004108778671985	-0.0001179992442014	1.688206217535882e-07	1.3923821632101636e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
958.830191329734	0.7153039205362575	0.5116596987345405	919355.3358054144	1004.6624165585166	5.529039684094983	30.570279828297146	1009346.5712451984	925.5652609746008	1.8846144141762124	856671.052322981	3.5517714901207484	918.2785983198412	710.8581487423905	0.8159729999999998	13.975919	0.0189212014311819	0.0119476548842404	-0.0040401396	0.1777125322	0.0960214327	-0.0721306243	0.0128509576	-0.0259506031	-0.0911699073	0.1539290651	-0.109648648	-0.0795088933	-0.1309096531	-0.0579337925	-0.0071451564	-0.0261211577	-0.0898155631	0.1104252867	0.0830244627	-0.0732932324	-0.1112651723	-0.0410574911	0.0433112179	-0.093429854	0.0503167999	-0.1366127462	0.1160802298	-0.0844367226	0.0224856607	0.0746431515	0.0077202285	-0.0532407751	-0.003305327	0.0316287956	0.0167182712	-0.0728836213	-0.1452126283	-0.0738636068	0.0950528686	-0.0309721701	-0.0599976936	-0.0430941608	0.1896772812	-0.0038473316	-0.0807843636	-0.0587392767	-0.0305248987	0.1574662388	-0.0098509686	-0.0330868413	-0.1477002874	0.0952029627	-0.0450828945	-0.0074900511	-0.0712558581	0.0044669605	0.0432334066	-0.0555213711	0.0892366813	0.0749138163	-0.0074888396	-0.0674824702	0.0865834599	-0.021530659	0.0210664827	-0.0633122985	-0.0597884388	-0.1504143535	0.0055590317	0.0493841892	0.0009456779	0.1146087719	-0.0082452317	0.0696948585	0.053771809	0.0295987527	-0.0167978626	0.0390667771	-0.0508200682	-0.0162699873	0.0123208387	0.0232776249	-0.0462181869	0.0245551035	0.1272347401	0.1216944932	0.1126387502	-0.0261876652984369	-0.002877741783692	0.0006857938137829	8.281397773606812e-06	-0.0611627654104722	0.0002561905538982	6.563359990671706e-08	0.0037408838726564	0.0613964217407243	-0.0042081957869016	1.7708911780896414e-05	0.0037695206025648	-0.0003513355634102	7.154653822590002e-05	1.2343667811676266e-07	5.118907132110172e-09	0.0005751003358711	1.3535380599975432e-08	3.30740396319052e-07	1.8320652798619123e-16	-0.0005708992597258	-0.0001600213925273	3.259259647554665e-07	2.560684606637624e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
959.0359388908864	0.2057475611524069	0.0423320589201634	919749.932084324	1010.8414162083676	6.178999649850994	38.1800366728587	1021800.3687221382	925.7368392389068	0.1715782643059356	856988.6955240415	0.0294391007822374	920.0602063022928	717.0253256539318	0.8329419999999998	14.26655	0.086266959145	0.0410187983842462	-0.0318631706	0.1638897725	0.0794894142	-0.0632473049	-0.0170096094	-0.037370987	-0.0376736225	0.1622671294	-0.027378105	-0.0384820866	-0.1528245322	-0.0768131256	0.0878879569	0.0132668315	-0.0817967747	0.1160575125	0.019014661	-0.1433695298	-0.1637609484	-0.0596755164	0.0586510125	-0.0112468093	-0.001015539	0.0287035258	0.0620551595	-0.066620879	-0.0030918809	0.0257004863	-0.1002476463	-0.1178599258	-0.0851831423	0.0594071369	0.1161490914	0.054381147	0.1540390364	0.0666639735	-0.0053934869	-0.0448071392	-0.0179501763	-0.0553460192	0.1846554741	-0.0365748235	-0.060928349	0.0034539369	-0.079254632	0.0313985937	0.0062624237	0.0214001321	-0.0366216089	0.0341869831	-0.0848514466	0.0988987087	0.0566032393	-0.0443257459	0.0387306189	-0.1062412545	0.0861939647	-0.1064420696	0.0170609149	-0.0599068665	0.062132129	0.010833445	-0.0280444539	-0.073706552	-0.0602262271	-0.1356938373	-0.0037617388	-0.0043307709	0.0512471874	0.0265937295	0.061345349	0.0664089092	0.0633099886	0.0576802605	-0.0587811529	0.03013309	-0.013563528	-0.056024618	0.0630891848	0.0577840719	-0.0011529384	-0.1092097594	0.1266188352	0.1192723348	0.1073422654	-0.0354444900421526	-0.0092568247437157	0.0012563118743482	8.56888043358673e-05	-0.032608589435398	0.0285541759750741	0.0008153409656155	0.0010633201049663	0.0333476396401692	-0.0280487821005551	0.0007867341773244	0.0011120650695705	-0.0006048802451228	-0.0002535446817126	3.6588011093981865e-07	6.428490562474365e-08	0.0005756260913358	5.257554647000468e-07	3.313453970265308e-07	2.764188086619622e-13	-0.00041682617039	0.0001540730893358	1.737440563219933e-07	2.3738516857477426e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.2337590429578	-1.8021798479286415	3.247852204280102	916296.4694515114	1012.8190288342928	1.9776126259251896	3.910951698218724	1025802.38516884	924.8971632245326	-0.8396760143741631	855434.7625407877	0.7050558091152797	919.8185223278958	716.5575279592354	0.965458	16.536272	0.112580182116202	0.0775186741009742	-0.0331802184	0.1538367475	0.007985941	0.0140911032	-0.0496622255	-0.0438718124	0.0148534628	0.0976821794	0.0349326617	-0.0010343452	-0.1381349926	-0.0298073234	0.0158635382	0.0928398899	-0.0327097045	-0.0052207593	-0.1246074137	-0.1169450956	-0.1687640858	-0.0288793262	-0.0138749003	0.0790813218	0.0014612086	0.1946718362	-0.0144369717	0.0032432406	0.0162916982	0.0309304898	0.007939062	0.0010861624	0.1340725998	0.0514651757	0.0033118632	0.084070496	0.0682614699	0.1594236475	-0.1023336035	0.0601217546	0.0497100581	-0.0690165655	0.0881022322	-0.1653848316	0.0160574592	0.0763433743	-0.1091640698	-0.0085090083	0.0037535427	0.0274331414	0.09275868	-0.083288327	0.0289258385	0.1168630259	0.0503493631	-0.0386614434	-0.0231450849	-0.0633258034	0.0694614326	-0.0793147521	0.0317208171	-0.0637596599	0.0525957169	-0.0266752166	-0.0036813437	-0.0842805758	-0.0134268553	-0.107565149	0.0992413367	0.0361529916	0.0041117947	-0.1214837867	0.0967214912	0.0173706034	0.054220449	0.0703000502	-0.0834272881	0.0592198131	0.0484021327	0.0538126742	-0.1228860527	0.0119633199	0.049119766	-0.1684500019	0.1259161521	0.1165232592	0.1013839798	-0.0366277039237417	-0.001183213881589	0.0013415886947252	1.3999950895851348e-06	-0.1054836002591912	-0.0728750108237931	0.0053107672025679	0.0111267899236408	0.0165450738499544	-0.0168025657902148	0.0002823262171344	0.0002737394687004	-0.0004229315251394	0.0001819487199834	1.7887107495673893e-07	3.310533670359771e-08	0.0003390846860402	-0.0002365414052956	1.14978424306981e-07	5.595183641921732e-08	-0.0004009284632569	1.5897707133099973e-05	1.6074363264953942e-07	2.527370920898177e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
957.1810677071288	-0.0526913358289675	0.002776376871441	916195.5963769592	1009.6051200063604	-3.213908827932414	10.329209954261904	1019302.4983430572	925.5333360341612	0.6361728096285333	856611.9561105234	0.404715843710662	919.8084646349486	700.9222988520827	1.154314	19.770981	0.2104435540116465	0.1298956271323867	0.0085321675	-0.0464268615	0.0482915242	0.1047100597	-0.0062148505	-0.0470530323	-0.0436866193	0.0158402871	-0.0128848663	0.0321980903	-0.0191913217	-0.0355232458	-0.1168268791	-0.0105264352	-0.1052240105	-0.0806213656	0.0121398457	0.0009127481	-0.0065579531	0.0069192717	-0.0654790927	-0.0548771707	-0.0625416233	-0.0484978847	-0.0934102758	0.1370286364	-0.0564414242	0.1573390585	-0.0646089612	0.0131321836	0.0100310204	0.0510766587	-0.1433390727	0.0282716579	0.1006031009	-0.1117999862	-0.0696642537	-0.1233095148	-0.0332603986	-0.0973790079	-0.0443731811	-0.02592457	-0.0445756813	-0.0209804221	-0.0164084479	0.0241099665	-0.0050311867	0.0382060307	0.050071968	-0.0950021981	0.0679178374	-0.1761344086	0.1464006544	-0.0049836633	0.0431195268	-0.1139454798	0.0465921508	-0.0977618345	-0.0194215015	-0.0503087192	0.0252899695	-0.0139328941	0.0856994379	0.0686663927	-0.034019363	0.0785031803	-0.0257274212	-0.0082996619	0.0621981328	-0.0775615299	0.0193686182	0.0560667645	0.1169787958	-0.100423702	0.0255515185	0.0087670146	0.1155229323	0.0867065431	-0.0103709674	0.0689930264	0.031243735	0.0346131916	0.1251271724	0.1134548014	0.0948006283	-0.0145505002579966	0.022077203665745	0.0002117170577579	0.0004874029216987	0.0167932501028644	0.1222768503620556	0.0149516281344645	0.0002820132490173	0.0573865414040852	0.0408414675541308	0.0016680254719751	0.0032932151343227	-0.0001419706319797	0.0002809608931597	2.0155660344715413e-08	7.893902348509634e-08	0.0001640249931038	-0.0001750596929364	2.6904198362701636e-08	3.064589609098665e-08	-0.0003519884007587	4.89400624982e-05	1.238958342686672e-07	2.395129717327722e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
955.6235253958328	-1.557542311296061	2.4259380514774747	913216.3222899598	1005.3603314048364	-4.244788601523965	18.018230271627772	1010749.3959624424	925.2457390886552	-0.2875969455059248	856079.6777017119	0.0827120030643379	917.7876665734298	707.3372084073932	1.228435	21.040518	0.1055322084642321	0.0436111569723478	-0.0124713641	-0.1214824817	0.0545679482	-0.037815458	0.031116349	0.0249356299	-0.0419447945	0.0178143258	-0.0535114487	0.0887789136	0.1656307078	0.0049141278	0.0791911244	-0.004598018	-0.0397849193	0.0458665925	0.0108908041	0.0530951016	0.1720219521	0.0063804416	-0.0638834461	0.0484446545	0.024953577	-0.0646388374	-0.0506429983	0.1444203867	-0.129106559	-0.0385480652	0.0717633581	0.1390896784	-0.0481365715	0.0446653387	-0.0223342994	-0.1651215093	-0.0899751763	-0.1110540513	-0.0539480495	0.091719121	-0.0226303081	-0.0146258719	-0.0349554109	0.132223714	0.0310304451	0.0419640724	0.0785942143	-0.0428159536	0.0818593603	-0.0621433349	-0.0030447608	-0.0234985366	0.0358407044	-0.1596264936	0.0487799739	0.1185910082	-0.1834455398	-0.0014734394	-0.086741691	0.0314490751	-0.0252387084	-0.0097600279	-0.0061885053	0.074877119	-0.0824607834	-0.0040509131	-0.0172275381	0.1956407705	0.0158415078	-0.0047797685	0.0189264633	-0.0241611985	-0.0418653195	0.0015432095	-0.0271933813	-0.0746978104	-0.0764811201	0.0572381484	0.0411623925	-0.0998580755	0.0648551136	-0.0117845476	0.0220467385	0.0207058726	0.1242524367	0.1100753719	0.0876327994	-0.0235521282044857	-0.0090016279464891	0.0005547027429605	8.102930568701358e-05	-0.008394788006484	-0.0251880381093484	0.0006344372637979	7.04724656738076e-05	0.0880831337069452	0.03069659230286	0.000942280779008	0.0077586384436355	7.400000564830714e-05	0.000215970637628	5.476000835949488e-09	4.6643316317447975e-08	0.0004090001096408	0.000244975116537	1.672810896861864e-07	6.001280772231674e-08	-1.5152813014499632e-08	0.0003519732479456	2.2960774225238944e-16	1.23885167269435e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
