global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
939.4810278826188	-0.6467260007983668	882624.601751382	0.4182545201086491	898.7741888888055	-5.010219467418892	25.10229911170325	807795.0426127302	927.127003007553	-1.3692042962262576	1.8747204048044412	859564.4797057671	937.1401896496532	708.681127163791	0.975809	12.81052	0.0641585430551733	0.031856388485071	-0.111574081	0.0201052513	-0.0163367689	0.0722933859	-0.0091402936	0.1219383285	-0.021027305	0.0009377604	-0.0929477759	0.0725577189	-0.0660849849	0.0806095305	0.0059310308	0.0611774753	0.0352115905	0.2267421704	-0.0030490598	-0.245448359	-0.0066536636	-0.1123738072	-0.0837191832	-0.012375198	-0.1798375468	-0.0350172031	0.0058146167	0.1591622942	0.0013283337	0.0443947059	-0.0538210803	0.2111727622	0.0140179127	-0.0450069753	0.0359007661	-0.0370763898	0.0728305214	-0.0631076547	0.0586365486	-0.1163644462	-0.0532947904	-0.0855149218	-0.0040157125	0.1890420263	0.1112618341	-0.0254853703	-0.2048992414	-0.0189892048	0.0197894593	0.0414463735	0.0284556197	-0.0499511163	0.0374013117	-0.1271478492	0.153409378	-0.1586304956	-0.0652881418	-0.0422445386	-0.0212947179	-0.0137389356	-0.0548435941	-0.1138798288	0.0589533419	0.1188595407	0.0852329521	-0.1002327928	-0.2677949364	-0.0350830175	0.0992743923	0.060732031	0.0921672322	-0.0173670264	-0.103361527	-0.1005197988	0.0211331314	0.0881611665	0.0200700282	-0.0331235648	0.1189530074	0.1181540241	-0.1968446077	0.0011563938	0.0970621018	0.016850859	-0.0717238087	-0.0200810904922974	-0.0117521822017181	0.0004032501953598	0.0001381137865023	0.01145929970086	-3.182574792500066e-05	0.0001313155496341	1.0128782309856836e-09	-0.00963088943233	0.0152282737571312	9.275403125776568e-05	0.0002319003216221	0.0001909999973626	0.0003099740431599	3.6480998992513205e-08	9.608390743289557e-08	-0.0001909999563414	-5.397773016249999e-05	3.6480983322416704e-08	2.913595353495661e-09	1.8201557818204738e-08	-0.0003789734536455	3.3129670700945003e-16	1.4362087856805997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.3400184434022	-0.1410094392166456	882359.6702492512	0.0198836619481928	897.622911176202	-1.1512777126034734	1.325440371537486	805726.8906684399	927.0745414657846	-0.0524615417683662	0.002752213364714	859467.2054339948	937.0544387374182	701.668221654818	0.887775	11.654798	0.0552282848621382	0.0287085723152069	-0.1021921734	-0.0183597489	-0.0490660379	-0.0461071675	0.0140265275	0.1159505641	0.0173324801	0.0645992185	-0.0802040733	0.0065840306	0.0025626381	0.1227937016	-0.0570582252	0.1060577669	0.0706892771	-0.028147684	0.0717779221	-0.1865354184	0.0504226855	0.0886072648	-0.0106798648	0.0408240984	-0.0685577142	-0.0987671943	0.0187902011	0.056101777	-0.0127057576	0.0806540092	-0.0714417532	0.0819967332	-0.0750055037	0.0927799588	-0.2193627078	0.1288272328	-0.0358741205	-0.0971065985	0.1093639354	-0.066043769	-0.0085635528	-0.1433300895	0.0339739875	0.0431989753	0.085653243	-0.1087956982	-0.0831336776	-0.0851655087	0.0632818126	-0.0542524131	0.1383673832	0.0124162432	-0.1187706874	-0.138073484	-0.0513236774	-0.030099708	-0.0839443839	0.0161451485	-0.0376200836	-0.0616691184	-0.0658618462	-0.1601115885	0.0684496083	-0.0027183422	0.0089805185	-0.0478052251	-0.2354751954	0.0479902763	0.039193922	-0.0445880918	0.0602666948	-0.0393157093	-0.0150946268	-0.1566486333	-0.0586300297	0.011789544	-0.0455483431	-0.0230798578	0.06728938	0.1849630273	0.0561938286	0.1264035054	0.0948006283	0.0101290257	-0.0799246852	-0.0229340811353324	-0.002852990643035	0.000525972077522	8.139555609245262e-06	-0.0090795366640037	-0.0205388363648637	8.243798603298743e-05	0.0004218437992226	-0.0260158527946146	-0.0163849633622846	0.000676824596631	0.0002684670243834	-0.0001180000865063	-0.0003090000838689	1.3924020415494285e-08	9.548105183098725e-08	-0.000191000294518	-3.3817660000448613e-10	3.648111250596274e-08	1.143634127905942e-19	-1.1266235781674848e-08	-2.9467793599879586e-08	1.2692806868829067e-16	8.683508596451042e-16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.1360157352516	0.7959972918494032	883855.7280825533	0.6336116886315839	899.8964856536695	2.2735744774674918	5.169140904591576	809813.6848918251	927.5175344270724	0.442992961287814	0.1962427637505467	860288.7766696755	937.1409091553749	703.9016543691472	0.860982	11.303061	0.0181696625824574	0.0146978141532601	-0.0701879361	-0.0586047524	0.000272406	-0.1086320804	0.0494895447	0.0592089931	0.016426034	0.1006807969	-0.0563472779	-0.0017909709	0.004859528	0.097375777	-0.0853473002	0.1116947059	0.048338815	-0.1158767459	0.1250635265	-0.1573121182	-0.0471632784	0.1492360456	0.0534037452	0.0314248582	-0.1085401553	-0.1235998584	0.1042437305	0.1482553534	0.0973086989	-0.1870267287	0.0463493152	-0.0868664753	0.0711398477	0.0009022992	0.0472341831	-0.1041384792	-0.0620919692	0.00060678	0.0781762509	0.002805103	0.0471433658	-0.1257808022	0.0295554985	-0.087019519	0.0165980007	-0.2015750505	0.0186869458	0.0415323876	0.0328839744	0.0530037212	0.069683976	0.0494354529	-0.0309207401	-0.1691470891	-0.0527768813	-0.0926232237	-0.15409923	0.1622995684	-0.0326573634	-0.0381497496	-0.0313802564	-0.1584310746	0.0390456153	-0.095210229	-0.1096113826	0.0465360768	-0.1717021544	0.0142767331	0.044476804	-0.0410167382	-0.0467075139	-0.0292347712	0.023870208	-0.0375355598	-0.1450036551	-0.0245364926	0.0637305515	0.0227527933	0.0324740097	0.1626700558	-0.0398093965	0.0034558385	0.0924741833	0.0033794295	-0.0876327994	-0.0229341590163016	-7.788096920147147e-08	0.000525975649785	6.065445363760548e-15	0.0051501565892664	0.0142296932532701	2.652411289396412e-05	0.0002024841700821	-0.0297057046420263	-0.0036898518474117	0.0008824288882793	1.361500665584754e-05	-0.000122999915755	-4.999829248700005e-06	1.51289792757371e-08	2.499829251615606e-11	-0.0001909998114424	4.830756000025107e-10	3.648092797103235e-08	2.333620353177857e-19	-1.1745927609661789e-08	-4.796918279869407e-10	1.379668154114151e-16	2.301042498374527e-19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.833860650334	0.6978449150824417	885168.3533462122	0.4869875255064203	902.1440738273068	2.2475881736372685	5.051652598274112	813863.9299417292	928.815508059885	1.2979736328126137	1.6847355514767737	862698.2480125424	938.1994551662588	706.6156018131463	0.7613769999999999	9.995431000000002	0.0422924976732117	0.0257548619433055	-0.0585043039	-0.0712710921	0.0492119892	-0.0715329177	0.0241734979	0.0571284466	0.0293917764	0.0936191386	0.0126990001	-0.0195423784	0.0693855356	-0.0163988715	-0.0835772428	0.0780236621	0.0498328159	-0.0803237256	0.0697954633	-0.0177956419	0.0039033376	0.0808628557	0.0572440443	0.0152324971	-0.0793031728	-0.1419364606	0.1830167448	0.0361066899	0.1314767558	-0.0182172848	0.0243230205	-0.1458078365	0.079700601	-0.184193048	0.0195792229	-0.0501472448	-0.1036380963	0.0079720737	0.0803248071	0.008114359	0.085363275	-0.0031635416	0.032228345	-0.1000938804	-0.039719924	-0.0915516406	0.0219230198	0.0553360754	-0.0272234186	0.0813001445	0.031664678	0.074366554	-0.122395143	-0.1772259923	0.0144224393	0.0030497024	-0.1205428527	0.1061431525	-0.0355879033	0.0302325331	-0.038702468	-0.1113492007	-0.0040822475	-0.1023441471	-0.1822933404	0.0656189871	-0.0961223305	-0.0466466595	0.1019184006	0.0096977621	-0.0601628649	0.0050231642	-0.0606529904	-0.0102197447	-0.0888993593	-0.0261561472	0.1114193238	0.0066533026	-0.0077759604	0.0951210657	-0.0740597914	0.0575700503	0.090084361	-0.0033794295	-0.0948006283	-0.0059186070108552	0.0170155520054464	3.502990894894432e-05	0.00028952901005	0.0059581947369622	0.0008080381476957	3.5500084523564053e-05	6.52925648131659e-07	-0.0296869221872384	1.878245478790022e-05	0.0008813133489511	3.5278060785951587e-10	-0.0004599998072756	-0.0003369998915206	2.1159982269358915e-07	1.1356892688489619e-07	-3.899998686152095e-05	0.0001519998245808	1.520998975198807e-09	2.3103946672618003e-08	-8.960723456264644e-09	2.7852041533971443e-09	8.02945648596514e-17	7.757362176100703e-18	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.8826467985768	0.0487861482428115	885260.1550466955	0.0023800882603695	905.643495868704	3.4994220413972243	12.245954623816717	820190.1416092872	929.592214793462	0.7767067335769298	0.6032733499837437	864141.6858046139	938.815426521776	710.8915971120199	0.775389	10.179379	0.0307383566242602	0.0212299172930028	-0.0546463274	-0.0709921743	0.0418040079	-0.0584060663	0.02643951	0.0560162426	0.0289786888	0.0365702581	0.026389405	-0.0029723678	0.1239414777	-0.0651555454	-0.0212756896	0.015850882	0.0364776645	-0.0842672314	-0.0001348249	-0.0583111917	-0.098925866	0.0770578648	-0.0429680557	-0.0180427182	-0.0057502209	0.0539635992	0.2020792599	0.0031345134	0.0732462086	-0.0343906933	-0.1257130266	-0.0531801916	-0.1099905598	-0.0681281683	-0.0089880685	-0.0934040511	-0.1103367976	0.006296992	0.0713719208	0.0353930845	0.0477777743	0.0712775371	0.0256292648	-0.132712526	0.0072805371	-0.0214519291	0.0295508363	0.1218136088	0.0130668862	0.0790586676	0.0799290026	-0.0291474524	-0.0831757741	-0.1424749211	0.0086327356	0.0544267161	-0.1686519523	-0.015564161	-0.0233755199	0.1185158595	-0.0547591627	-0.061520252	-0.0994424278	-0.0299022793	-0.1299713702	0.0752377653	-0.170527679	-0.0647840294	0.0694130226	-0.0227570663	-0.0683329906	0.0611936849	-0.0155663908	0.0219719952	0.0044344142	-0.0604458131	0.1719892409	0.0826859558	-0.051130283	-0.0025394415	-0.0186215554	-0.0283591009	0.0876327994	-0.0101290257	-0.1013839798	-0.0229071460741892	-0.016988539063334	0.0005247373412642	0.0002886104595064	0.0053818844422011	-0.000576310294761	2.896468014920625e-05	3.3213355584762505e-07	-0.029666430057091	2.0492130147400228e-05	0.0008800970723322	4.1992739797798927e-10	-0.000459999951991	-1.4471540003661854e-10	2.115999558317224e-07	2.094254700775853e-20	0.0002239996807071	0.0002629996675686	5.017585695688274e-08	6.91688251412051e-08	5.1529712878476994e-08	6.049043633474165e-08	2.6553113093382777e-15	3.659092887967432e-15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
940.758782124234	-0.1238646743428262	885027.086143872	0.0153424575500543	905.393333349814	-0.2501625188899652	0.0625812858573722	819737.0880742875	929.1553573861868	-0.4368574072751698	0.1908443942911836	863329.6781594525	938.5801088325215	704.0371580419614	0.908365	11.925105	0.1010734543365524	0.0529187784579073	-0.0261879859	-0.1174199146	0.0325684756	-0.0244934343	-0.0102693042	0.0684983403	0.0929958538	0.0285462914	0.0707828967	0.0567768187	0.1430755503	-0.0488150171	-0.0641459714	0.038514219	0.0529841776	0.0443481203	-0.0254941852	-0.0609651748	-0.0639640223	-0.0083241634	0.0510554077	0.0103239217	-0.0512634387	0.1025711689	0.2253024565	-0.1426298625	0.0170365215	-0.1012561727	0.0394569085	0.1285298574	-0.0183231278	0.1845702263	-0.1003645222	-0.1071546683	-0.1291478819	0.1510670234	0.1073845356	0.0470265	0.0710791471	0.0799689614	0.0357937128	-0.0241778272	-0.0219371234	0.0236537535	-0.0094670134	0.113698309	-0.0380131358	0.1299370263	0.0169576031	-0.0222029468	-0.1263835909	-0.1315249484	0.0579285791	0.1168408983	-0.0765255662	0.0285916815	-0.0322311131	0.0831157248	-0.1231130615	0.0032998804	-0.0655936905	0.0414130498	-0.1116527794	0.0430228684	-0.0662350462	-0.0158707781	0.1485223692	0.062163866	-0.0064098386	-0.0526057788	-0.0809941714	-0.0618483679	0.0542031017	-0.0008266122	0.0832727352	0.0917486254	-0.0966150952	-0.0920149301	0.0148517146	-0.0069427414	0.0851211787	-0.016850859	-0.1073422654	-0.0228872506540085	1.9895420180698203e-05	0.0005238262424994	3.958277441665333e-10	0.0439023856224878	0.0385205011802867	0.0019274194633456	0.0014838290111804	-0.0296997912664522	-3.33612093612011e-05	0.0008820776012708	1.112970290041892e-09	-4.5959743884244064e-05	0.0004140402081067	2.1122980579053093e-09	1.714292939290858e-07	-0.0001910100499173	-0.0004150097306244	3.6484839169409445e-08	1.7223307651293704e-07	0.0004209955215162	0.0004209439918033	1.772372291366972e-07	1.7719384423531481e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.2298033711752	-1.5289787530588228	882152.6235406564	2.3377760273053125	903.786205163881	-1.607128185932993	2.582861006020273	816829.5046445288	927.9967151527784	-1.1586422334083863	1.3424518250375737	861177.903334347	937.5355739356075	694.4921252450278	1.163521	15.274821	0.055185289152287	0.0452538442176554	0.1079669218	-0.0986545734	-0.0431596207	0.045157375	-0.1002602186	-0.08973125	0.0775556489	-0.016698606	0.0053159454	-0.0440843356	0.0340639628	0.0568097743	-0.0100915396	-0.1019578774	-0.0238224528	0.028139236	0.1023093348	-0.0480643899	-0.0480615397	-0.0576039474	0.0604967079	-0.1682422731	0.0395837949	0.1917402911	0.0911027692	-0.0247085377	-0.1185542665	-0.2007064054	0.0480288821	0.00051354	0.0336265626	-0.0612479522	0.0325322746	0.146381833	-0.0835038831	-0.0318283377	-0.0157882704	0.1183953515	-0.0293072723	-0.0080477886	-0.0671647561	0.0708952731	-0.0538696552	-0.0428312211	-0.0401702861	0.0483539827	-0.028208385	0.0508867377	-0.0742275541	-0.1271439095	-0.1169111602	0.0557163826	-0.0907883672	-0.0005978875	-0.0746177713	-0.1707133122	-0.0833731313	-0.0750383902	-0.0878666938	0.0272645449	-0.103879726	0.1093426441	-0.063339144	-0.0451012707	-0.0231634831	-0.1142530527	0.0662226413	0.0203162289	-0.0649610578	0.0470148931	0.0175643681	-0.1065502631	-0.035934063	-0.0785267361	0.0264916422	0.0541216967	0.0510386715	-0.0962936444	0.015131747	-0.1662079038	0.0825512202	-0.0235265052	-0.1126387502	-0.0228801290539593	7.121600049200122e-06	0.0005235003055258	5.0717187260767174e-11	-0.0002254510370534	-0.0441278366595411	5.082817010845355e-08	0.0019472659682511	-0.0295988323921108	0.0001009588743413	0.0008760908789762	1.019269430828251e-08	-1.0977368351139982e-05	3.498237553310408e-05	1.205026159166097e-10	1.2237665979391192e-09	-0.0001910014415458	8.608371500004597e-09	3.648155067257365e-08	7.410405988209141e-17	0.0002369990650537	-0.0001839964564624	5.616855683632792e-08	3.385469599075665e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
938.870199457561	-0.3596039136142508	881477.2514294803	0.1293149746866855	900.5493166193615	-3.236888544519502	10.47744744964158	810989.0716635991	927.5423483610946	-0.4543667916838103	0.2064491813850391	860334.8080032142	936.6395562516208	707.4041806745898	1.347112	17.685017	0.0244339397773856	0.0153967676123803	0.0504356339	0.1464263719	-0.0174508757	0.0074830593	-0.16814131	-0.1279681165	-0.0778839993	0.0411974585	-0.0555399895	-0.0128027244	-0.1385423135	0.0448752044	-0.0179788045	-0.0733797233	0.0267846901	0.0491134737	-0.0042212327	-0.0278034898	0.0052035158	0.0824635248	-0.0480638511	0.0106781569	-0.0449740042	0.0468091846	-0.237775895	-0.1313783454	-0.0879194159	-0.0800129319	-0.0036802133	0.1330949068	0.036788886	-0.0143255291	-0.0033386055	-0.0252116775	0.0303821352	-0.0500420807	-0.1387286748	0.0184628125	-0.0119803877	-0.0794853354	-0.0068953085	0.0909174457	0.014090365	-0.0004885	0.0007228388	0.0154785863	0.0072298417	0.0717352938	0.0791660372	0.0074970153	-0.0011592561	-0.0041090431	-0.0956795707	0.0227440163	0.2170047369	-0.0589675179	-0.0619843187	-0.0993922832	0.08209546	-0.0652510857	-0.0385634544	0.1781568198	-0.0499532379	-0.1264272401	-0.0793938186	-0.0613157813	-0.0100953209	-0.0417200635	-0.0959687783	-0.0781929059	-0.0957666925	0.0017119993	-0.0121359336	0.0830411771	-0.0735738099	0.040802778	0.0609455982	0.0362272255	0.0174144522	0.1686004999	0.0799246852	-0.0301376669	-0.1172407796	-0.0229330063923072	-5.2877338347898095e-05	0.0005259227821896	2.796012910758094e-09	-0.0055933290054781	-0.0053678779684247	3.128532936352263e-05	2.881411388389928e-05	-0.0296137447525381	-1.4912360427297988e-05	0.0008769738782684	2.2237849351364304e-10	0.0001320000022666	0.0001429773706177	1.742400059838241e-08	2.044252850876257e-08	-0.0001909998112616	1.6302842000101743e-09	3.648092790196682e-08	2.6578265728028143e-18	1.2623751924676189e-08	-0.0002369864413017	1.5935911265576581e-16	5.61625733608798e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.2188376750812	0.3486382175202607	882132.0250437305	0.1215486067157046	896.6941659170822	-3.855150702279389	14.862186937285262	804060.4271897316	926.267688028836	-1.274660332258577	1.624758962633546	857971.829886285	935.6481834823164	701.9378006661585	1.389007	18.23502	0.042734850697744	0.0252557211070035	-0.1320782815	0.0186641861	0.0198568982	-0.1069629589	-0.0546449938	0.1034017735	-0.0866431113	0.104940586	-0.0431944746	-0.0229454342	-0.0973654817	0.1327856867	-0.0455032601	0.1962368916	-0.0797029737	-0.0429566188	0.0422197638	-0.077282805	0.1111093666	0.0436022504	-0.137143767	0.0926769397	-0.1410722529	-0.0915533152	-0.0218608575	0.1089284777	0.0619861828	0.026673387	-0.0360959276	-0.1006991797	0.0707313765	0.0129796439	0.1098824691	-0.0557391791	0.1568150243	-0.0235876862	0.0295160691	-0.1375317242	0.0202282438	-0.2201582666	-0.0409593043	-0.0718750584	0.0160948533	-0.0624160339	-0.1075157873	-0.1133181325	0.0085102135	0.0216440784	0.0935739684	0.0906723939	0.1358782984	-0.0901791579	0.0736979658	-0.0273304212	0.0465774791	0.0605409648	-0.0587559421	0.0222840945	0.0221467863	-0.1952718668	0.0694756317	-0.0070424551	-0.1134789244	-0.0361064448	-0.0240286412	-0.0773166265	-0.0285641019	-0.1394738124	0.0055579642	-0.0659536548	-0.0737929708	-0.0374050408	-0.1209535825	-0.0229677101	0.0620934372	0.0434753811	-0.0505727186	-0.0917447568	-0.0371946746	-0.0067982208	0.0772433738	-0.0366662233	-0.1211199807	-0.0228550500032014	7.795638910580022e-05	0.0005223533106488	6.0771986024149265e-09	-0.0055817323958393	1.1596609638799514e-05	3.1155736538761936e-05	1.344813551146978e-10	-0.0460612992163476	-0.0164475544638095	0.0021216432854979	0.0002705220478399	-2.7965214936122825e-05	-0.0001599652172027	7.82053246423547e-10	2.558887071471429e-08	-0.0001910050643976	-5.253136000005947e-09	3.6482934625531326e-08	2.759543783455848e-17	0.000363997018117	0.000363984394365	1.3249382919806765e-07	1.3248463934131065e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
939.7585543835888	0.5397167085076262	883146.1405371327	0.2912941254423059	898.5041678444634	1.8100019273812225	3.276106977123739	807309.7396338716	927.7875044813188	1.5198164524828144	2.3098420492374467	860789.6534716731	935.8492647542992	694.380393294401	1.317598	17.29756	0.0631958644633352	0.0288523783614457	0.0137488978	-0.0939185264	0.0259115141	-0.0904307129	0.0139107956	-0.0056707086	0.109532844	0.0858825731	0.0564733721	-0.1272981986	0.074267719	0.1123674587	-0.120007874	-0.023916434	-0.0562818191	-0.1423066978	-0.0641169643	0.1301495946	-0.0001685386	-0.0297809489	-0.1074417353	0.0432555925	0.3038227292	-0.1136990704	-0.0065042577	0.0130950189	0.0422667895	0.0335471009	0.1517219945	-0.0701445293	0.1326522795	0.0015321396	-0.1599060203	-0.0257055522	0.0711023448	-0.1320040798	0.0863335659	0.1212752741	0.1030004219	-0.0977255401	-0.0114757006	-0.0738633831	0.0580388565	0.0381399104	0.1862504696	-0.0798893641	-0.0898132937	-0.2359439585	-0.1317332155	-0.0459902595	-0.1297898802	0.0216757259	-0.0933261788	0.0625525168	0.078517017	0.1993226896	-0.0629840603	0.0066877195	-0.0242834635	0.0041063735	-0.0898305288	-0.1017754281	-0.1430507847	0.0054725162	0.0536472575	-0.0974931245	-0.066941931	-0.1374654308	-0.0196373356	0.0008076556	0.0663903718	-0.0699148273	-0.0595199894	-0.049149409	-0.1196079895	-0.0663149574	0.1502279631	0.0260745931	0.0540911841	-0.0322217804	0.0745091236	-0.0430942802	-0.1242524367	-0.0331628860012216	-0.0103078359980202	0.00109977700793	0.000106251482962	0.0110456150572275	0.0166273474530668	0.0001220056119924	0.000276468683325	-0.059519058802067	-0.0134577595857194	0.0035425183606839	0.000181111293067	-0.0002709855251199	-0.0002430203101837	7.343315482450795e-08	5.9058871161819274e-08	-0.0001910203867776	-1.5322379999993186e-08	3.6488788164663895e-08	2.34775328864191e-16	0.0001509742221502	-0.0002130227959668	2.2793215753857937e-08	4.5378711601512906e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.0238009223992	1.265246538810402	885525.7939024393	1.600848803971702	900.28356441306	1.7793965685966668	3.1662521483335926	810510.4963522844	928.7918649464352	1.004360465116406	1.0087399438888434	862654.3283906772	937.1418567831586	709.0418008612107	1.512887	19.861336	0.0367004471466392	0.0209413807462816	0.1458928996	0.0854888295	0.0788825106	-0.0287441729	-0.0553582113	-0.1278936077	-0.1134475956	0.0208292779	-0.0129447987	0.2629509472	-0.126144581	-0.0859779973	-0.0875891126	3.70605e-05	-0.1093299976	0.0246032666	0.0105573239	0.0517224984	0.1638935718	-0.1427675214	-0.2296809982	-0.0104197453	-0.0920697466	0.0860752424	-0.0580008239	-0.234613473	0.1367935839	-0.0235329882	-0.0051772044	0.2524033173	0.078559197	-0.0688557529	-0.0112825642	-0.0769456292	0.015623289	-0.0263527621	-0.1633172625	0.0132288609	0.1073747221	0.0098449795	-0.0182000216	-0.0462708999	-0.1150390508	0.0986408066	-0.294631982	-0.0939212487	-0.2118756478	0.0036416831	0.0316301364	-0.0562536554	0.0550299486	-0.051576151	0.0455203174	0.0666476463	0.2739268409	-0.0229628913	-0.0488650484	0.0071439801	0.1273610535	0.0630846315	-0.0820498423	0.0367423109	-0.1306476609	-0.0958383236	0.147622571	-0.2036658966	-0.1158098544	-0.1157903519	0.014967528	-0.1599262048	0.1046836414	-0.0392520026	-0.0047306107	0.0222895272	0.0446472932	-0.1618553578	-0.0066646362	-0.1981930955	-0.0312108907	0.1874968778	0.0717238087	-0.0494042187	-0.1266188352	-0.0374871611955569	-0.0043242751943353	0.0014052872545016	1.86993559563436e-05	0.0054359748766614	-0.0056096401805661	2.9549822859693925e-05	3.146806295542167e-05	-0.0766355001101146	-0.0171164413080475	0.0058729998771273	0.0002929725630518	-0.0002290002294018	4.198529571809999e-05	5.2441105066077024e-08	1.762765056536305e-09	-0.0001909999574867	2.0429290899991135e-08	3.6480983759921206e-08	4.173559266764607e-16	-2.1862114605593992e-08	-0.0001509960842648	4.779520550281262e-16	2.2799817463304268e-08	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
941.0644052388272	0.0406043164280163	885602.2148075077	0.0016487105125864	900.0177829252275	-0.2657814878325553	0.0706397992744867	810032.0095816419	929.1000661247988	0.3082011783635607	0.0949879663446874	863226.9328731055	938.0497924044914	705.9874103309572	1.567124	20.573364	0.0670717153092143	0.0370456156666753	-0.1217529445	0.0386372675	0.0707900021	-0.0927412284	0.0097330774	0.0826166622	-0.0870169115	0.0459033321	0.0530429261	-0.1044326521	-0.0367020385	-0.0807781826	0.0112652186	0.1261384023	-0.0508685079	-0.0322230097	-0.1472928162	-0.0289332128	0.0769058474	0.0018291293	0.0582648093	0.1083480242	0.117677622	-0.0122191282	-0.2141911864	-0.1240828524	0.1761246653	-0.0133490144	-0.1305488206	-0.0865023554	-0.0741659215	0.0907107347	0.1757280992	-0.0539203685	0.0215368907	0.0515970334	0.0088088081	-0.1445060623	0.0471421968	0.0161059369	-0.067678487	-0.0806533244	0.0444749997	0.0854942306	0.0305463966	-0.0964744307	-0.0431169982	0.1101200608	-0.0605499651	0.0571320827	0.0360919166	0.0768797633	-0.0931141524	0.0760533091	0.1609903311	-0.0220835923	-0.0102214685	0.1742115366	0.0457539635	-0.0484977077	0.0537172384	0.0175304207	-0.0262082354	-0.0871450133	0.0708394926	-0.11383241	-0.2240949159	-0.2868834975	0.065694765	-0.0560433129	0.1441976009	0.0081927234	0.0516762302	-0.0451720506	0.0737528696	-0.0303773158	-0.032391391	-0.1391485686	0.1820769434	0.0019370451	0.0688893378	-0.0555787436	-0.1282045865	-0.0367514922234022	0.0007356689721546	0.0013506721806467	5.41208836591151e-07	-0.00555454977723	-0.0109905246538914	3.085302322772584e-05	0.0001207916321677	-0.0954772613354748	-0.0188417612253602	0.0091159074321225	0.0003550119660734	2.104584619085409e-05	0.0002500460755926	4.4292764188908765e-10	6.252303991928727e-08	-0.0001909948992988	5.058187899998137e-09	3.647905155815875e-08	2.5585264831687564e-17	0.000480002213261	0.0004800240753756	2.304021247354585e-07	2.304231129402051e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
