global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
856.7187047729803	-0.8831786808476636	0.7800045823038192	733966.939107893	1020.7054825302976	2.0935107876794063	4.382787418130048	1041839.6820674076	823.9776566116898	-0.1821937090085157	0.0331945476022797	678939.1785952918	830.9453025216061	706.7396943009682	1.463593	27.897413	0.0696616740714926	0.0419244838018149	-0.0685576534	0.0452320245	0.0336268928	-0.1139999436	0.0559236925	-0.1860106236	-0.0915304189	0.0187236906	-0.0407762112	-0.1478330498	0.0620071826	-0.1373157252	-0.064042079	0.1146975146	-0.1293245386	0.0857025977	0.0196991244	0.0243166555	0.0378889153	0.0076137404	0.0953412418	0.1206265179	0.0932775593	-0.0061224123	-0.280504755	0.0292204104	0.0949909636	0.0676282988	-0.1249816784	0.0284768898	-0.0667826726	-0.0763116983	0.1585184416	0.1115866153	0.0117087598	0.0663144428	-0.0734166912	0.1080574461	-0.0059935936	-0.0053426136	0.1260770743	-0.0915921755	-0.1191918524	-0.0528902273	0.2160013722	-0.0123192499	-0.0183236008	-0.0925335017	-0.0344844616	-0.1213326287	0.037831306	0.1657140359	-0.0541190062	-1.53336e-05	-0.0006658003	0.0338249169	0.0223663091	-0.0650708707	0.081438877	0.0366864034	-0.0001367733	0.1422159426	-0.0422575741	-0.2844608066	-0.0467055816	-0.2178889744	-0.1638662551	-0.0569000191	-0.0671077913	-0.1309571881	0.2410238096	-0.045054131	-0.1048306595	-0.0619072518	0.039094904	-0.0907332153	-0.3717570037	-0.0252041107	0.1013839798	0.0301376669	-0.0540487397	0.0056714010640348	-5.195927691659975e-05	3.216479002913507e-05	2.699766457695896e-09	-0.0353175123240419	-0.0150228558607495	0.0002256861982128	0.0012473266767588	-0.0478656890962554	-0.0160993213147265	0.0022911241926593	0.0002591881467948	0.000562962021707	-8.504681191540001e-05	3.169262378844327e-07	7.232960216973425e-09	-0.0001376562704036	-6.981725949000003e-07	4.874449722693999e-13	1.8949248781429044e-08	-0.0005549614363267	-0.0006840057678717	4.67863890481754e-07	3.079821958097939e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.1056423480082	1.3869375750279005	1.9235958370242727	736345.2934294879	1022.0393108107288	1.3338282804312485	1.7790978816781813	1044564.3528424696	824.756526089892	0.7788694782021821	0.6066376640749395	680223.3273278667	832.3804760707244	703.2402172189435	1.592606	30.356514	0.5544910632946634	0.2962001457706608	-0.2895500457	0.0255378903	-0.0688786945	0.1619586735	0.0583368173	-0.1126741294	-0.0294846465	0.108810399	0.1071825034	-0.0449043805	0.2193095363	-0.1425662418	0.1126034177	0.0512127123	-0.1562331194	-0.1453141288	-0.0821841086	0.0848154058	0.0411746074	-0.175531861	0.022617403	0.212849521	-0.001564015	0.0301380298	-0.0510002487	-0.0736743992	-0.0330631262	0.0532699265	0.0505410917	-0.0180989441	-0.0691005631	-0.0311548107	0.0368709166	0.1727407329	0.1977998515	0.0090394749	-0.0540328306	0.0889892393	-0.2020902487	0.0266496741	-0.1011907252	-0.0173084576	-0.0837580987	0.1463265762	0.0093219862	-0.0954462187	0.0036175273	-0.1558118209	-0.1886778954	0.0916489608	-0.0586269823	0.1723270678	-0.2419066942	0.043396385	-0.2944664418	-0.0569850693	-0.2240267095	-0.0519558092	-0.0856170317	0.0191304862	0.0693962328	0.0203713722	0.141705511	-0.2604655865	-0.0264386243	-0.2295342482	0.0819163	0.0031594304	-0.0392426869	0.1028479868	0.2191834134	-0.0275777606	-0.0874257596	-0.0415732145	0.1432332464	0.0732916621	0.0005472048	0.0393093276	0.0992570537	0.0235265052	-0.063080731	0.0462171527343571	0.0405457516703223	0.0021360252068708	0.0016439579785114	0.1751349439367544	0.2104524562607963	0.0442902363462023	0.0306722485877301	-0.0592232117424202	-0.0113575226461647	0.0035073888090875	0.0001289933206581	0.0043187169679538	0.0037557549462467	1.865131624929206e-05	1.41056952162573e-05	-0.0019562907860508	-0.0018186345156471	3.307431501503325e-06	3.827073639587256e-06	-0.0008232786287803	-0.0002683171924535	7.199411576618219e-08	6.777877006063709e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.1771565628815	0.0715142148732184	0.0051142829289328	736468.0320463524	1020.3233802748024	-1.715930535926418	2.9444176041247245	1041059.800335399	824.4407344111689	-0.3157916787230306	0.0997243843507097	679702.5245564276	830.6697762952809	707.3302098973861	1.591427	30.334047	0.3848602908094515	0.2361859211590481	-0.0885083803	-0.0348175672	0.0757893451	-0.0954873479	0.1194504393	-0.1417827313	-0.1291468104	0.0211876627	0.0344100832	0.0445848259	-0.0125146704	-0.0633677148	0.0935876094	0.1084110884	-0.0638063059	-0.1437621474	0.023736172	-0.0794017758	0.0039974276	-0.0395869015	0.0939820298	-0.0213421936	-0.0046565637	-0.1138388216	0.0333140583	-0.0837033025	0.0213881254	-0.0123205153	0.0191651728	0.0211202618	0.0255327441	-0.0431548978	0.1101584989	0.062368107	0.0947687298	0.0640081331	0.0858350637	0.1089891911	-0.0353870264	-0.062614246	-0.1037676395	-0.0376844443	0.0013438874	0.0198585434	-0.0658781262	-0.0758546865	0.0345849089	-0.1132676453	-0.0607987398	0.0697513299	0.2064267334	0.0417612841	0.0543297772	-0.0325487709	-0.0937512119	-0.0303733476	0.1571941645	-0.0246304685	-0.0352302737	0.1129809874	-0.0095791625	-0.1293965426	0.1237709677	0.0878429657	-0.0454456469	0.0255943077	0.0374390593	-0.0591863571	0.1259162126	0.1402142272	0.0736883157	0.0552551582	-0.0393198149	-0.2192934507	-0.0540014269	0.0530672768	0.0117439912	0.0438716711	0.0970621018	0.016850859	-0.0717238087	0.0211026859449532	-0.0251144667894039	0.0004453233540913	0.000630736442116	-0.0474643597876109	-0.2225993037243653	0.0495504500185722	0.0022528654500477	-0.0596316315801175	-0.0004084198376973	0.0035559314849068	1.6680676382468936e-07	0.0027132778895179	-0.0016054390784358	7.361876905746709e-06	2.5774346345691114e-06	-0.0012889942065184	0.0006672965795323	4.452847250556405e-07	1.6615060644379995e-06	-0.0003612522775889	0.0004620263511913	2.1346834919523886e-07	1.305032080631677e-07	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
857.5314492548765	-0.645707308004944	0.4169379276109916	735360.1864611688	1023.3839445884184	3.060564313616055	9.367053917780115	1047314.6980413512	824.810992959105	0.3702585479360323	0.1370913923196991	680313.1741061847	831.7817331561605	697.6532166644332	1.247912	23.786341	0.0808369847618832	0.0443466000713156	-0.0386839233	0.0160231338	-0.1985082882	-0.0658392776	0.1704976371	0.0135963373	-0.0413584117	-0.0400239438	-0.1288907534	-0.0194358762	0.1017756377	0.0806935083	0.1146293215	0.0988592709	-0.0585405189	-0.0729792496	-0.2141317822	-0.117348419	-0.0422451467	-0.0462239173	0.1320918659	-0.0552905065	0.110629282	0.0154321514	0.0116252169	-0.0607950915	0.1404828455	0.0855828906	0.1116221352	0.0521241802	0.0204964694	-0.1144534006	-0.1032974347	0.098337433	-0.1015441541	0.0210949776	-0.0331227873	-0.0411131422	-0.1310547602	-0.2352637904	0.0100129274	-0.0329346179	-0.0383212804	0.0681061578	-0.2362872744	0.0163963406	-0.0226491378	-0.0663334295	0.0254440979	-0.0063378904	0.0276433791	0.1196519779	0.0618342012	0.0454249058	-0.0690692451	0.1527258362	0.0598279921	-0.0662114113	-0.0832495414	0.0484003938	-0.0077008586	-0.0694151854	0.1309565387	0.0137524342	-0.049173103	-0.0281593907	-0.0656411598	-0.0553551957	-0.1445369669	-0.0353197339	0.0280843529	0.06908144	0.1229801134	-0.0606832754	-0.0501189785	0.049923822	0.1065591127	0.1242610762	0.0948006283	0.0101290257	-0.0799246852	0.0206793678521961	-0.000423318092757	0.0004276362547664	1.7919820765550834e-07	-0.0453913995956725	0.0020729601919383	4.297163957361265e-06	0.002060379157254	-0.0773244502243102	-0.0176928186441926	0.0059790706024918	0.0003130358315762	0.0020178361007782	-0.0006954417887397	4.0716625296037696e-06	4.836392815254736e-07	-0.000812906222857	0.0004760879836614	2.2665976818677746e-07	6.608165271596345e-07	-0.0004026802618477	-4.142798425879997e-05	1.7162778797473783e-09	1.6215139328173221e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
858.5412680564726	1.0098188015961114	1.0197340120570066	737093.108956016	1024.6802975672372	1.2963529788187316	1.680531045692199	1049969.7122224816	823.5170808015047	-1.293912157600289	1.674208671585835	678180.382371832	831.2161378739141	714.5670085124688	1.110441	21.166018	0.118947646269676	0.0616874153146732	0.0124363145	-0.0662771497	-0.0835265327	0.0859050129	0.0123668945	-0.0857453231	0.180556551	0.1165077693	-0.0369842023	0.0113716382	-0.0182474215	-0.0306764363	0.1511710558	-0.0132577728	-0.0052176608	-0.034256579	-0.1087813391	-0.0566821591	0.0813238099	0.0255732801	-0.1170792584	-0.0490938159	0.031326263	0.0011738789	0.2302745365	0.0651761935	0.0109812379	0.0496768145	-0.1711241498	-0.018911113	-0.0099622327	0.0527353652	0.0397934207	0.0469958605	-0.1138126316	-0.0867740914	-0.0916635264	-0.0297115476	-0.0346993918	-0.0507363485	-0.1639705276	0.0848348274	0.0958346818	-0.0527097061	-0.0063203021	0.0628342949	0.0498202507	-0.1021599741	0.0045024931	0.0965699014	0.1673114095	-0.0529294913	0.0206196383	0.078419888	-0.000999646	0.0282795403	-0.0217584998	-0.072862456	0.0153454082	0.1275677452	0.0625591379	-0.042956109	0.0123529702	0.2020803785	-0.0310553287	-0.0004529253	-0.0132652254	0.0003713047	-0.060775221	-0.0353973887	0.1090004499	0.1296863326	-0.0198021064	-0.0758716264	-0.0944013884	0.0636999057	-0.0521180662	-0.0063795403	0.0924741833	0.0033794295	-0.0876327994	0.0140546488953674	-0.0066247189568286	0.000197533155572	4.3886901256965535e-05	-0.0295304035634274	0.0158609960322451	0.0002515711951348	0.0008720447346188	-0.055992098989833	0.0213323512344772	0.0031351151492872	0.0004550692091911	0.0011249649758675	-0.0008928711249106	1.265546196928565e-06	7.972188456992985e-07	-0.0004221035654345	0.0003908026574224	1.5272671704848787e-07	1.7817141995251727e-07	-0.0001837624432584	0.0002189178185892	4.792501129589765e-08	3.3768635552296685e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.5384638458818	-4.002804210590853	16.022441548323858	730235.9861920794	1018.4917430996154	-6.1885544676217705	38.298206398721376	1037325.4307620928	823.2692373770254	-0.2478434244792424	0.0614263630575979	677772.2372113491	830.3592872522563	697.6731428585899	1.152913	21.975569	0.0834353430120641	0.0447563734930363	-0.0263068531	0.0010707452	0.0293441663	-0.0447742391	0.1757194961	-0.1064947081	-0.034265997	0.014183395	0.0264892999	0.1455238405	0.0602685442	-0.129583038	0.0204001381	0.0273575065	-0.0429975338	-0.0458931374	0.0423847913	0.0131650308	0.1701969623	-0.0122698485	0.0797427139	-0.0907076242	0.036424594	-0.0903687582	0.0399436044	0.1393008041	0.1139496699	-0.1104244613	-0.0332455496	-0.1034940627	-0.0265123423	0.0841302671	-0.0726490178	-0.1226630654	0.0812388625	0.0690608932	-0.007181716	0.1297996034	0.0144081872	-0.0511242921	-0.0396178635	0.1374923983	-0.11635747	0.0413749817	-0.019168446	0.0377254932	-0.1482917696	0.0163333826	-0.0303791872	-0.0790684668	0.0848220614	0.0098689778	0.0028567625	-0.0483450223	-0.0323619495	0.0117468826	0.0782525662	-0.0293524215	-0.0888587505	0.1047478033	-0.0322381412	0.0041125318	0.1437024479	0.1046627365	-0.0675902807	0.035742	-0.0358700024	-0.1568189841	0.1413105487	-0.0162202852	0.1039292094	-0.0387357391	-0.0734012891	-0.1024942316	-0.031270043	0.0249875251	0.0733552647	0.0706566517	0.090084361	-0.0033794295	-0.0948006283	0.0207037653332662	0.0066491164378987	0.0004286458989749	4.421074940473601e-05	-0.0310821651093817	-0.0015517615459543	2.4079638955024837e-06	0.0009661009878868	-0.0400353035088869	0.015956795480946	0.0016028255270486	0.0002546193220207	0.001879936505305	0.0007549715294374	3.534161263978376e-06	5.699820102611977e-07	-0.0008251474405298	-0.0004030438750952	1.6244436525183578e-07	6.808682986128798e-07	-0.0001562244568459	2.75379864125e-05	7.583406956550344e-10	2.4406080916796476e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.2500377274496	-2.2884261184321986	5.236894099522659	726330.1268064392	1014.456544200826	-4.035198898789417	16.282830152791327	1029122.0800718823	823.5395843882619	0.2703470112364812	0.073087506484498	678217.4470543911	830.1603454706323	693.9485673481012	1.216988	23.196899	0.026953036786953	0.0150981840940633	-0.020700387	0.1450715009	-0.0777242716	0.0118796118	0.0036262498	-0.0618212292	0.0235717702	-0.1384671942	0.0416551541	0.1140542284	0.2196048461	-0.0018074733	0.0338666751	0.1187415025	-0.0613736022	0.0513793508	0.0157728384	0.0972594657	0.0609969141	0.0312354942	-0.0008931897	-0.1700767561	0.0275764998	0.1833795312	-0.0270174145	0.0173474878	-0.0944430241	0.1114789056	0.1187257906	-0.0086448332	0.1051861061	0.2697982407	0.0479179735	0.0706440258	0.0259426531	0.0346229952	-0.0650634072	0.0838205072	-0.0202135459	0.0307968171	0.059298167	0.146619104	-0.0625283092	0.0671423761	-0.1846414759	0.0358057871	0.222163009	0.134674327	0.1665968329	0.0515560816	-0.1825746857	0.0345336252	-0.0907161582	-0.0270337954	-0.0471345251	0.0456986625	0.0647061751	0.0192029966	0.043548236	0.0478175774	-0.0963757442	0.029374306	-0.0009084889	-0.0516959412	0.0184465541	0.180945902	0.0473616663	-0.0662214256	-0.1393245325	-0.0067943422	-0.0152670472	0.1927852657	-0.1432510562	-0.061473768	-0.0648290702	-0.0076346871	0.2081085807	-0.0164472625	0.0876327994	-0.0101290257	-0.1013839798	0.0206493949956012	-5.437033766499816e-05	0.0004263975136843	2.956133617805917e-09	-0.0374500746419101	-0.0063679095325284	4.055027181446608e-05	0.0014025080906846	-0.0451964833139015	-0.0051611798050145	0.0020427221039437	2.663777697969053e-05	0.0016079377138887	-0.0002719987914163	2.5854636917456187e-06	7.398334253192785e-08	-0.000859125338436	-3.397789790620005e-05	1.154497546124154e-09	7.380963471427716e-07	-0.0001548096039335	1.4148529124000057e-06	2.001808763726777e-12	2.3966013470047142e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.1297941904257	-0.120243537023839	0.0144585081960033	726125.1861470173	1012.2653052288553	-2.191238971970733	4.801528232283357	1024681.0481700676	823.3100665810667	-0.2295178071951795	0.0526784238196836	677839.4657337206	830.6203806054501	695.8380960541094	1.234389	23.528587	0.1834844262838353	0.0984608340996424	-0.0645615715	0.135018382	0.0690639505	0.0196779656	0.0935288301	0.0248921169	0.0025797239	-0.0897895341	0.2456642003	0.0869829212	-0.0660713564	0.0668241915	0.0709796143	0.0438117389	-0.0007506408	-0.2413275672	0.0457262037	-0.0467688895	0.0490749387	0.0442690819	0.0374478077	0.1151476927	-0.0351902863	0.1486570384	0.0170407795	0.0373937378	-0.1359051778	0.0526082348	0.1655098114	0.0666543696	0.0425181737	0.0637219142	0.1945743303	-0.0385028823	0.0833627094	0.1752784606	0.1411410225	0.0797163383	-0.0782887477	0.0280161169	-0.1336945762	0.0546005164	0.0348868181	-0.1806683809	-0.2154957581	-0.0248607435	0.2215295269	-0.068802688	-0.0168616898	0.0166782669	-0.0325408191	-0.0137968859	0.0301592752	0.1169545862	-0.0858113073	-0.0927259221	0.1086998562	-0.1193968132	-0.0796691804	0.0581033533	-0.0922197651	-0.0838280369	-0.0117906513	-0.1700606024	0.0170707354	0.1561844414	0.2389856581	0.0396306877	-0.08123291	0.1256167686	-0.0794593323	0.0862075898	-0.0413858271	0.0588643453	0.0173060255	0.0673076898	0.0421656966	-0.0822615261	0.0851211787	-0.016850859	-0.1073422654	-0.0129347723034669	-0.0335841672990681	0.0001673083345425	0.0011278962931717	6.834502570995937e-06	0.0374569091444811	0.0014030200426579	4.671042539295008e-11	-0.0863104785898372	-0.0411139952759357	0.0074494987144067	0.0016903606075496	0.0029209762579997	0.001313038544111	8.532102299797931e-06	1.7240702183211353e-06	-0.0008321017206147	2.702361782130002e-05	7.30275920151684e-10	6.923932734499442e-07	-6.828467457879283e-05	8.652492935470716e-05	7.486563399837066e-09	4.662796782331636e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.9284350760036	2.798640885577811	7.832390806427753	730902.6291015045	1014.9226764181386	2.657371189283367	7.061621637633297	1030068.0391077576	825.0872211974344	1.7771546163676248	3.15827853047676	680768.922583304	831.2044659291819	689.9333309028416	1.194745	22.772932	0.130697662312331	0.0623403646970604	-0.0692073419	0.1293819916	-0.0017433698	-0.0094935837	0.0758888077	0.040001265	-0.073136515	-0.096032175	0.0572002122	-0.0303703348	0.0638256989	-0.0547138523	-0.0081647107	0.0347817944	-0.06025917	-0.0671046691	-0.0183453925	-0.0419588228	-0.0813990433	-0.0017695465	0.0742839999	-0.1092698665	-0.0960483423	-0.18293826	0.0170258707	0.1172977787	-0.0237774438	0.0077814911	0.0095179468	0.0564776429	0.1024028147	-0.0025591703	-0.0816654024	0.0167027409	0.0666569832	-0.1246675639	0.0443832955	0.027299891	-0.065428112	-0.0653268365	0.0214405197	-0.0523680142	-0.0884527987	-0.0310453752	-0.0997326762	-0.0673808972	-0.078614946	-0.0150080885	0.1581799469	-0.0476562159	0.1280549879	-0.0861319191	-0.1096666728	-0.0921636222	-0.0716529623	0.0260520294	0.0680450908	-0.0191700872	-0.1193310942	0.0300192842	0.067685974	-0.019131068	-0.0161851664	-0.0667856774	-0.1097466812	-0.0009144535	0.1153838498	-0.1561498138	-0.0667709506	-0.0763617039	0.1047189193	0.0520894476	0.0294932638	0.0107641948	0.0902799983	0.0249079722	-0.0807580711	0.1273006567	0.0825512202	-0.0235265052	-0.1126387502	0.0065518510493518	0.0194866233528187	4.292675217289228e-05	0.0003797284896946	-0.0449827300307248	-0.0449895645332958	0.0020240609168955	0.002023446001017	-0.068893774548556	0.0174167040412812	0.0047463521715472	0.0003033415796615	0.0023859692749276	-0.0005350069830721	5.692849380898538e-06	2.862324719359104e-07	-0.0004661727175669	0.0003659290030478	1.339040352715568e-07	2.173170026037087e-07	-0.0001434440961576	-7.515942157880717e-05	5.648938652060865e-09	2.05762087224708e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.5997504445428	-0.3286846314607601	0.1080335869584956	730340.7334598749	1021.138910613445	6.216234195306356	38.64156757089606	1042724.6747688132	824.476016951196	-0.6112042462383442	0.3735706306197825	679760.7025277088	830.0768214800886	694.7219410386197	1.200327	22.879328	0.1838010481993197	0.0779896995418605	-0.0627171356	0.0686581172	0.0777767523	0.0770159448	-0.2111498865	-0.1664659672	0.0776522061	0.0145758701	0.0761606459	-0.0409848884	-0.0842643831	-0.0404195324	0.0233560851	0.1338024286	-0.1000001698	0.0726921501	0.0796842642	0.0667058253	-0.0804642898	-0.1626808586	0.0370270783	0.150354957	0.0620615359	-0.1206084333	0.0065072131	-0.0417987932	-0.0690994021	0.1624846068	-0.0273244048	0.0620586805	0.1907244858	0.0244128945	0.0207769772	-0.0168027089	0.0959327586	-0.0378285574	-0.0690889585	0.0497010871	0.0294484393	0.1345204398	-0.034106612	-0.1690973753	-0.0030730588	0.1263321029	-0.0138547004	0.03346505	0.0353897264	-0.2174431647	0.0952293483	0.0649893849	-0.0618691089	-0.0747829326	-0.0738707819	-0.0761574189	-0.0825969926	-0.0582519914	-0.0363886876	0.09616353	0.1853399537	0.0961406621	0.1346109756	0.0438961776	-0.1363020521	-0.1620024508	0.0499916341	0.0236551541	-0.0494677253	0.0375999619	-0.1629326114	0.0150672101	0.009521051	0.1118028916	0.0607209676	0.0464839877	0.0836757663	0.088880069	0.1217459538	0.0466854188	0.0799246852	-0.0301376669	-0.1172407796	0.0124108563624076	0.0058590053130558	0.0001540293556483	3.4327943258416096e-05	0.0003076219813351	0.0452903520120599	0.0020512159853762	9.463128340053261e-08	-0.032790251749617	0.036103522798939	0.0010752006098032	0.0013034643584935	0.0031191632265877	0.00073319395166	9.72917923409699e-06	5.375733707509526e-07	-0.0012623538905454	-0.0007961811729785	6.339044602054202e-07	1.5935373449751075e-06	-0.0005450323330243	-0.0004015882368666	1.612731119897047e-07	2.970602440419115e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
854.3904381136775	-0.2093123308652593	0.0438116518522478	729983.0207400818	1012.296987782354	-8.841922831090983	78.17959935096799	1024745.1914732272	824.2518111617477	-0.2242057894483196	0.0502682360221442	679391.0482034214	828.9187584796935	692.5815046120899	1.154655	22.008778	0.1358540462723797	0.0642218575654403	0.0266007286	0.028676499	0.0505385422	-0.1351371308	-0.099898746	-0.1439100142	-0.0705937997	-0.0670562381	0.0273012826	-0.0183265085	-0.0565620304	-0.0568726297	-0.1063344009	0.0074847591	-0.0548828937	0.1328980823	0.1487657254	0.0629306369	-0.1183883661	-0.0335035043	0.0866872714	-0.0604080597	0.0120523833	-0.0772541773	0.0179482828	-0.0232170306	-0.100800917	-0.0124934216	-0.0271523881	-0.1043689117	-0.0745824169	-0.0748220433	-0.1175518398	-0.0188273773	0.0103352546	-0.0673917567	-5.29808e-05	0.0526020465	0.1013590439	0.1246334549	0.1651428886	-0.1369750663	-0.0901078532	0.0768131125	0.0455139974	-0.0551443703	0.0757235862	-0.0167142015	0.0238016328	0.0220749266	0.0904681432	-0.061158165	-6.98484e-05	-0.0017995783	0.0131480958	0.0664884152	0.0782224038	0.1317023385	0.1044969426	0.0685050509	0.0267656063	-0.1500519375	-0.0596545207	-0.0718336709	0.0444093705	0.0743370881	0.0303919572	-0.0803597123	0.1437941109	0.0442169697	0.0327225359	0.050549725	-0.0003685849	-0.0805408224	-0.0429036458	0.0824772784	0.0498030646	0.079869049	0.0772433738	-0.0366662233	-0.1211199807	0.0120009357080874	-0.0004099206543201	0.0001440224578696	1.6803494283830076e-07	-0.0436699578541208	-0.0439775798354558	0.0019340275281838	0.0019070652189806	-0.0531790973199406	-0.0203888455703236	0.0028280163917637	0.0004157050236905	0.002397759398451	-0.0007214038281367	5.7492501328601e-06	5.204234832502855e-07	-0.000705826065221	0.0005565278253243	3.097232203603057e-07	4.981904343453594e-07	-0.0006886546838088	-0.0001436223507845	2.062737964486597e-08	4.7424527353179837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
852.9287448888327	-1.4616932248447938	2.136547083557173	727487.4438576396	1019.2185976964346	6.921609914080591	47.908683802698725	1038806.5498902864	823.7755836769387	-0.4762274848089873	0.2267926172874942	678606.2122622811	831.4149600021711	698.5960818324986	1.216788	23.193098	0.146305515286439	0.0814059935209471	0.0314975258	0.0108534864	-0.0728504857	0.1228799809	-0.0106288344	0.0240660962	0.0737231312	-0.1228135502	-0.0333490664	0.0298113875	0.0917973537	0.0732868586	-0.1070580306	0.0339483767	-0.0696740353	0.147575313	-0.0378656134	0.185834192	0.0220764104	0.1045831991	0.0049069281	0.0981867538	0.0198965157	0.021567011	-0.055441396	-0.0741434381	-0.0273814992	-0.0679512374	0.3038524745	0.1224462407	0.1575222826	-0.0944875186	-0.0362400563	0.0845349306	-0.0205447133	-0.2021435745	-0.0950927765	-0.0587253512	-0.0360172233	0.0946809329	0.1521693843	0.0365144062	-0.0595491488	0.0156754251	-0.0273206616	-0.1400333338	0.0938415632	-0.1166475507	-0.0952864667	-0.0607898599	-0.1864960771	-0.1073017215	0.0799652896	-0.1478753595	0.0076188932	0.0913505486	-0.1135928336	-0.0248177984	0.113717961	0.0815218029	-0.050591259	0.0077738222	-0.1431541127	-0.0287459435	0.0352040566	0.055566942	-0.0809405485	-0.0758738612	-0.1779721055	-0.0436754274	0.0149571701	-0.2108007529	0.0564400852	0.0556596487	0.2584412243	0.0816660836	0.080896875	0.0052752762	0.0745091236	-0.0430942802	-0.1242524367	0.0012030870119303	-0.0107978486961571	1.447418358275378e-06	0.0001165935364651	-0.0064456197268043	0.0372243381273165	0.0013856513490167	4.154601366256874e-05	-0.0351610812560352	0.0180180160639054	0.0012363016350935	0.0003246489028791	0.0011828786712218	-0.0012148807272291	1.399201950831451e-06	1.4759351813929491e-06	-0.000455324472331	0.00025050159289	6.275104804042731e-08	2.073203751035036e-07	-0.0005487307559468	0.0001399239278619	1.957870558833016e-08	3.011054425219467e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
